-183.063, 78.063, 1.710,  1.765
-183.049, 78.007, 1.716,  1.798
-183.035, 77.952, 1.721,  1.831
-183.021, 77.896, 1.727,  1.864
-183.007, 77.840, 1.733,  1.897
-182.994, 77.784, 1.738,  1.930
-182.980, 77.727, 1.744,  1.963
-182.967, 77.670, 1.749,  1.996
-182.953, 77.613, 1.755,  2.029
-182.940, 77.556, 1.761,  2.062
-182.927, 77.499, 1.766,  2.095
-182.914, 77.441, 1.772,  2.128
-182.901, 77.384, 1.778,  2.161
-182.888, 77.326, 1.784,  2.194
-182.875, 77.267, 1.790,  2.227
-182.862, 77.209, 1.795,  2.260
-182.849, 77.150, 1.802,  2.293
-182.837, 77.091, 1.807,  2.326
-182.824, 77.032, 1.813,  2.359
-182.812, 76.973, 1.819,  2.392
-182.799, 76.913, 1.824,  2.425
-182.787, 76.854, 1.830,  2.458
-182.775, 76.794, 1.836,  2.491
-182.763, 76.734, 1.842,  2.524
-182.750, 76.673, 1.849,  2.557
-182.738, 76.613, 1.855,  2.590
-182.726, 76.552, 1.860,  2.623
-182.715, 76.491, 1.867,  2.656
-182.703, 76.429, 1.873,  2.689
-182.691, 76.368, 1.879,  2.722
-182.679, 76.306, 1.885,  2.755
-182.668, 76.244, 1.892,  2.788
-182.656, 76.182, 1.898,  2.821
-182.644, 76.120, 1.904,  2.854
-182.633, 76.057, 1.910,  2.887
-182.622, 75.994, 1.916,  2.920
-182.610, 75.931, 1.923,  2.953
-182.599, 75.868, 1.929,  2.986
-182.588, 75.804, 1.935,  3.019
-182.577, 75.741, 1.942,  3.052
-182.566, 75.677, 1.948,  3.085
-182.555, 75.612, 1.954,  3.118
-182.544, 75.548, 1.961,  3.151
-182.533, 75.483, 1.967,  3.184
-182.522, 75.418, 1.974,  3.217
-182.511, 75.353, 1.980,  3.250
-182.501, 75.288, 1.986,  3.283
-182.490, 75.222, 1.993,  3.316
-182.479, 75.157, 1.999,  3.349
-182.469, 75.091, 2.006,  3.382
-182.458, 75.024, 2.013,  3.415
-182.448, 74.958, 2.019,  3.448
-182.438, 74.891, 2.026,  3.481
-182.428, 74.824, 2.033,  3.514
-182.417, 74.757, 2.039,  3.547
-182.407, 74.690, 2.046,  3.580
-182.397, 74.622, 2.053,  3.613
-182.387, 74.554, 2.059,  3.646
-182.377, 74.486, 2.066,  3.679
-182.367, 74.418, 2.073,  3.712
-182.358, 74.349, 2.079,  3.745
-182.348, 74.280, 2.086,  3.778
-182.338, 74.211, 2.093,  3.811
-182.328, 74.142, 2.100,  3.844
-182.319, 74.072, 2.107,  3.877
-182.309, 74.002, 2.114,  3.910
-182.300, 73.932, 2.121,  3.943
-182.291, 73.862, 2.128,  3.976
-182.281, 73.791, 2.135,  4.009
-182.272, 73.721, 2.142,  4.042
-182.263, 73.650, 2.149,  4.075
-182.254, 73.578, 2.156,  4.108
-182.244, 73.507, 2.163,  4.141
-182.235, 73.435, 2.170,  4.174
-182.226, 73.363, 2.177,  4.207
-182.218, 73.291, 2.184,  4.240
-182.209, 73.219, 2.192,  4.273
-182.200, 73.146, 2.199,  4.306
-182.191, 73.073, 2.206,  4.339
-182.182, 73.000, 2.213,  4.372
-182.174, 72.926, 2.221,  4.405
-182.165, 72.852, 2.228,  4.438
-182.157, 72.778, 2.235,  4.471
-182.148, 72.704, 2.242,  4.504
-182.140, 72.630, 2.250,  4.537
-182.132, 72.555, 2.257,  4.570
-182.123, 72.480, 2.264,  4.603
-182.115, 72.405, 2.272,  4.636
-182.107, 72.329, 2.279,  4.669
-182.099, 72.253, 2.287,  4.702
-182.091, 72.177, 2.295,  4.735
-182.083, 72.101, 2.302,  4.768
-182.075, 72.025, 2.309,  4.801
-182.067, 71.948, 2.317,  4.834
-182.059, 71.871, 2.325,  4.867
-182.052, 71.793, 2.332,  4.900
-182.044, 71.716, 2.340,  4.933
-182.036, 71.638, 2.348,  4.966
-182.029, 71.560, 2.356,  4.999
-182.021, 71.481, 2.363,  5.032
-182.014, 71.403, 2.371,  5.065
-182.007, 71.324, 2.379,  5.098
-181.999, 71.245, 2.386,  5.131
-181.992, 71.165, 2.394,  5.164
-181.985, 71.086, 2.402,  5.197
-181.978, 71.006, 2.410,  5.230
-181.970, 70.925, 2.418,  5.263
-181.963, 70.845, 2.426,  5.296
-181.956, 70.764, 2.434,  5.329
-181.950, 70.683, 2.442,  5.362
-181.943, 70.602, 2.450,  5.395
-181.936, 70.520, 2.458,  5.428
-181.929, 70.438, 2.466,  5.461
-181.922, 70.356, 2.474,  5.494
-181.916, 70.274, 2.482,  5.527
-181.909, 70.191, 2.491,  5.560
-181.903, 70.108, 2.499,  5.593
-181.896, 70.025, 2.507,  5.626
-181.890, 69.941, 2.515,  5.659
-181.883, 69.857, 2.523,  5.692
-181.877, 69.773, 2.532,  5.725
-181.871, 69.689, 2.540,  5.758
-181.864, 69.604, 2.548,  5.791
-181.858, 69.519, 2.557,  5.824
-181.852, 69.434, 2.565,  5.857
-181.846, 69.349, 2.574,  5.890
-181.840, 69.263, 2.582,  5.923
-181.834, 69.177, 2.591,  5.956
-181.828, 69.090, 2.599,  5.989
-181.822, 69.004, 2.608,  6.022
-181.817, 68.917, 2.616,  6.055
-181.811, 68.829, 2.625,  6.088
-181.805, 68.742, 2.633,  6.121
-181.800, 68.654, 2.642,  6.154
-181.794, 68.566, 2.651,  6.187
-181.789, 68.477, 2.660,  6.220
-181.783, 68.389, 2.669,  6.253
-181.778, 68.300, 2.677,  6.286
-181.772, 68.210, 2.686,  6.319
-181.767, 68.121, 2.695,  6.352
-181.762, 68.031, 2.704,  6.385
-181.757, 67.941, 2.713,  6.418
-181.751, 67.850, 2.722,  6.451
-181.746, 67.759, 2.731,  6.484
-181.741, 67.668, 2.740,  6.517
-181.736, 67.577, 2.748,  6.550
-181.731, 67.485, 2.758,  6.583
-181.726, 67.393, 2.767,  6.616
-181.721, 67.301, 2.776,  6.649
-181.717, 67.208, 2.785,  6.682
-181.712, 67.115, 2.795,  6.715
-181.707, 67.022, 2.804,  6.748
-181.702, 66.928, 2.813,  6.781
-181.698, 66.834, 2.822,  6.814
-181.693, 66.740, 2.832,  6.847
-181.689, 66.646, 2.841,  6.880
-181.684, 66.551, 2.851,  6.913
-181.680, 66.456, 2.860,  6.946
-181.675, 66.360, 2.869,  6.979
-181.671, 66.264, 2.879,  7.012
-181.667, 66.168, 2.888,  7.045
-181.663, 66.072, 2.898,  7.078
-181.658, 65.975, 2.907,  7.111
-181.654, 65.878, 2.917,  7.144
-181.650, 65.781, 2.927,  7.177
-181.646, 65.683, 2.936,  7.210
-181.642, 65.585, 2.946,  7.243
-181.638, 65.486, 2.956,  7.276
-181.634, 65.388, 2.965,  7.309
-181.630, 65.289, 2.975,  7.342
-181.626, 65.189, 2.985,  7.375
-181.623, 65.090, 2.995,  7.408
-181.619, 64.990, 3.005,  7.441
-181.615, 64.889, 3.015,  7.474
-181.612, 64.789, 3.025,  7.507
-181.608, 64.688, 3.035,  7.540
-181.604, 64.586, 3.045,  7.573
-181.601, 64.485, 3.055,  7.606
-181.597, 64.382, 3.065,  7.639
-181.594, 64.280, 3.076,  7.672
-181.590, 64.177, 3.086,  7.705
-181.587, 64.074, 3.096,  7.738
-181.584, 63.971, 3.106,  7.771
-181.580, 63.867, 3.116,  7.804
-181.577, 63.763, 3.127,  7.837
-181.574, 63.659, 3.137,  7.870
-181.571, 63.554, 3.147,  7.903
-181.568, 63.449, 3.158,  7.936
-181.565, 63.343, 3.168,  7.969
-181.562, 63.237, 3.179,  8.002
-181.559, 63.131, 3.190,  8.035
-181.556, 63.025, 3.200,  8.068
-181.553, 62.918, 3.211,  8.101
-181.550, 62.810, 3.221,  8.134
-181.547, 62.703, 3.232,  8.167
-181.544, 62.595, 3.242,  8.200
-181.541, 62.487, 3.253,  8.233
-181.539, 62.378, 3.264,  8.266
-181.536, 62.269, 3.275,  8.299
-181.533, 62.159, 3.286,  8.332
-181.531, 62.050, 3.297,  8.365
-181.528, 61.939, 3.308,  8.398
-181.525, 61.829, 3.319,  8.431
-181.523, 61.718, 3.330,  8.464
-181.520, 61.607, 3.341,  8.497
-181.518, 61.495, 3.352,  8.530
-181.516, 61.383, 3.363,  8.563
-181.513, 61.271, 3.374,  8.596
-181.511, 61.158, 3.386,  8.629
-181.509, 61.045, 3.397,  8.662
-181.506, 60.931, 3.408,  8.695
-181.504, 60.818, 3.419,  8.728
-181.502, 60.703, 3.430,  8.761
-181.500, 60.589, 3.442,  8.794
-181.497, 60.474, 3.453,  8.827
-181.495, 60.358, 3.465,  8.860
-181.493, 60.243, 3.476,  8.893
-181.491, 60.126, 3.488,  8.926
-181.489, 60.010, 3.500,  8.959
-181.487, 59.893, 3.511,  8.992
-181.485, 59.776, 3.523,  9.025
-181.483, 59.658, 3.535,  9.058
-181.481, 59.540, 3.546,  9.091
-181.480, 59.421, 3.558,  9.124
-181.478, 59.302, 3.570,  9.157
-181.476, 59.183, 3.582,  9.190
-181.474, 59.063, 3.594,  9.223
-181.472, 58.943, 3.606,  9.256
-181.471, 58.823, 3.618,  9.289
-181.469, 58.702, 3.630,  9.322
-181.467, 58.581, 3.642,  9.355
-181.466, 58.459, 3.654,  9.388
-181.464, 58.337, 3.666,  9.421
-181.463, 58.214, 3.678,  9.454
-181.461, 58.092, 3.690,  9.487
-181.459, 57.968, 3.703,  9.520
-181.458, 57.845, 3.715,  9.553
-181.456, 57.720, 3.728,  9.586
-181.455, 57.596, 3.740,  9.619
-181.454, 57.471, 3.752,  9.652
-181.452, 57.345, 3.765,  9.685
-181.451, 57.220, 3.777,  9.718
-181.449, 57.093, 3.790,  9.751
-181.448, 56.967, 3.802,  9.784
-181.447, 56.840, 3.815,  9.817
-181.446, 56.712, 3.828,  9.850
-181.444, 56.584, 3.841,  9.883
-181.443, 56.456, 3.853,  9.916
-181.442, 56.327, 3.866,  9.949
-181.441, 56.198, 3.878,  9.982
-181.439, 56.068, 3.891, 10.015
-181.438, 55.938, 3.904, 10.048
-181.437, 55.808, 3.917, 10.081
-181.436, 55.677, 3.930, 10.114
-181.435, 55.546, 3.944, 10.147
-181.434, 55.414, 3.957, 10.180
-181.433, 55.282, 3.970, 10.213
-181.432, 55.149, 3.982, 10.246
-181.431, 55.016, 3.995, 10.279
-181.430, 54.882, 4.009, 10.312
-181.429, 54.749, 4.022, 10.345
-181.428, 54.614, 4.036, 10.378
-181.427, 54.479, 4.049, 10.411
-181.426, 54.344, 4.062, 10.444
-181.425, 54.208, 4.075, 10.477
-181.425, 54.072, 4.089, 10.510
-181.424, 53.935, 4.102, 10.543
-181.423, 53.798, 4.116, 10.576
-181.422, 53.661, 4.130, 10.609
-181.421, 53.523, 4.143, 10.642
-181.421, 53.384, 4.157, 10.675
-181.420, 53.245, 4.171, 10.708
-181.419, 53.106, 4.185, 10.741
-181.418, 52.966, 4.198, 10.774
-181.418, 52.826, 4.212, 10.807
-181.417, 52.685, 4.226, 10.840
-181.416, 52.544, 4.240, 10.873
-181.416, 52.402, 4.253, 10.906
-181.415, 52.260, 4.268, 10.939
-181.414, 52.118, 4.282, 10.972
-181.414, 51.974, 4.296, 11.005
-181.413, 51.831, 4.310, 11.038
-181.412, 51.687, 4.324, 11.071
-181.412, 51.542, 4.339, 11.104
-181.411, 51.397, 4.353, 11.137
-181.411, 51.252, 4.368, 11.170
-181.410, 51.106, 4.382, 11.203
-181.410, 50.959, 4.396, 11.236
-181.409, 50.813, 4.411, 11.269
-181.409, 50.665, 4.425, 11.302
-181.408, 50.517, 4.440, 11.335
-181.408, 50.369, 4.455, 11.368
-181.407, 50.220, 4.470, 11.401
-181.407, 50.071, 4.485, 11.434
-181.406, 49.921, 4.499, 11.467
-181.406, 49.770, 4.514, 11.500
-181.406, 49.620, 4.529, 11.533
-181.405, 49.468, 4.544, 11.566
-181.405, 49.316, 4.559, 11.599
-181.404, 49.164, 4.574, 11.632
-181.404, 49.011, 4.589, 11.665
-181.404, 48.858, 4.604, 11.698
-181.403, 48.704, 4.619, 11.731
-181.403, 48.550, 4.635, 11.764
-181.403, 48.395, 4.650, 11.797
-181.402, 48.239, 4.665, 11.830
-181.402, 48.083, 4.681, 11.863
-181.402, 47.927, 4.696, 11.896
-181.401, 47.770, 4.712, 11.929
-181.401, 47.613, 4.728, 11.962
-181.401, 47.455, 4.743, 11.995
-181.401, 47.296, 4.759, 12.028
-181.400, 47.137, 4.774, 12.061
-181.400, 46.978, 4.790, 12.094
-181.400, 46.818, 4.806, 12.127
-181.400, 46.657, 4.822, 12.160
-181.399, 46.496, 4.838, 12.193
-181.399, 46.334, 4.854, 12.226
-181.399, 46.172, 4.870, 12.259
-181.399, 46.009, 4.886, 12.292
-181.398, 45.846, 4.902, 12.325
-181.398, 45.682, 4.919, 12.358
-181.398, 45.518, 4.935, 12.391
-181.398, 45.353, 4.951, 12.424
-181.398, 45.187, 4.968, 12.457
-181.398, 45.021, 4.984, 12.490
-181.397, 44.855, 5.001, 12.523
-181.397, 44.688, 5.017, 12.556
-181.397, 44.520, 5.034, 12.589
-181.397, 44.352, 5.051, 12.622
-181.397, 44.183, 5.067, 12.655
-181.397, 44.014, 5.083, 12.688
-181.396, 43.844, 5.099, 12.721
-181.396, 43.673, 5.111, 12.754
-181.396, 43.503, 5.110, 12.787
-181.396, 43.333, 5.098, 12.820
-181.396, 43.164, 5.093, 12.853
-181.396, 42.994, 5.101, 12.886
-181.396, 42.823, 5.122, 12.919
-181.395, 42.652, 5.152, 12.952
-181.395, 42.479, 5.188, 12.985
-181.395, 42.305, 5.223, 13.018
-181.395, 42.130, 5.256, 13.051
-181.395, 41.954, 5.284, 13.084
-181.395, 41.777, 5.307, 13.117
-181.395, 41.599, 5.326, 13.150
-181.395, 41.421, 5.343, 13.183
-181.395, 41.243, 5.359, 13.216
-181.394, 41.064, 5.375, 13.249
-181.394, 40.884, 5.391, 13.282
-181.394, 40.704, 5.408, 13.315
-181.394, 40.524, 5.425, 13.348
-181.394, 40.342, 5.443, 13.381
-181.394, 40.160, 5.461, 13.414
-181.394, 39.978, 5.479, 13.447
-181.394, 39.795, 5.498, 13.480
-181.394, 39.611, 5.517, 13.513
-181.394, 39.427, 5.535, 13.546
-181.393, 39.242, 5.554, 13.579
-181.393, 39.056, 5.572, 13.612
-181.393, 38.870, 5.591, 13.645
-181.393, 38.683, 5.610, 13.678
-181.393, 38.495, 5.629, 13.711
-181.393, 38.307, 5.648, 13.744
-181.393, 38.118, 5.666, 13.777
-181.393, 37.929, 5.685, 13.810
-181.393, 37.739, 5.704, 13.843
-181.393, 37.548, 5.723, 13.876
-181.393, 37.357, 5.742, 13.909
-181.393, 37.165, 5.762, 13.942
-181.393, 36.973, 5.781, 13.975
-181.392, 36.779, 5.801, 14.008
-181.392, 36.585, 5.820, 14.041
-181.392, 36.391, 5.840, 14.074
-181.392, 36.196, 5.859, 14.107
-181.392, 36.000, 5.878, 14.140
-181.392, 35.803, 5.898, 14.173
-181.392, 35.606, 5.918, 14.206
-181.392, 35.408, 5.938, 14.239
-181.391, 35.210, 5.958, 14.272
-181.391, 35.011, 5.978, 14.305
-181.391, 34.811, 5.998, 14.338
-181.391, 34.610, 6.018, 14.371
-181.391, 34.409, 6.038, 14.404
-181.391, 34.207, 6.058, 14.437
-181.391, 34.005, 6.079, 14.470
-181.391, 33.802, 6.099, 14.503
-181.391, 33.598, 6.119, 14.536
-181.390, 33.393, 6.140, 14.569
-181.390, 33.188, 6.160, 14.602
-181.390, 32.982, 6.180, 14.635
-181.390, 32.776, 6.201, 14.668
-181.390, 32.568, 6.222, 14.701
-181.390, 32.360, 6.242, 14.734
-181.390, 32.152, 6.263, 14.767
-181.389, 31.942, 6.284, 14.800
-181.389, 31.732, 6.305, 14.833
-181.389, 31.521, 6.327, 14.866
-181.389, 31.310, 6.348, 14.899
-181.389, 31.098, 6.369, 14.932
-181.389, 30.885, 6.391, 14.965
-181.389, 30.671, 6.412, 14.998
-181.388, 30.457, 6.433, 15.031
-181.388, 30.242, 6.455, 15.064
-181.388, 30.026, 6.476, 15.097
-181.388, 29.810, 6.498, 15.130
-181.388, 29.592, 6.520, 15.163
-181.388, 29.374, 6.542, 15.196
-181.387, 29.156, 6.564, 15.229
-181.387, 28.936, 6.585, 15.262
-181.387, 28.716, 6.607, 15.295
-181.387, 28.495, 6.629, 15.328
-181.387, 28.274, 6.652, 15.361
-181.386, 28.051, 6.674, 15.394
-181.386, 27.828, 6.696, 15.427
-181.386, 27.604, 6.719, 15.460
-181.386, 27.380, 6.741, 15.493
-181.386, 27.155, 6.764, 15.526
-181.385, 26.928, 6.786, 15.559
-181.385, 26.702, 6.808, 15.592
-181.385, 26.474, 6.831, 15.625
-181.385, 26.246, 6.853, 15.658
-181.384, 26.017, 6.875, 15.691
-181.384, 25.787, 6.898, 15.724
-181.384, 25.556, 6.921, 15.757
-181.384, 25.325, 6.944, 15.790
-181.383, 25.093, 6.968, 15.823
-181.383, 24.860, 6.991, 15.856
-181.383, 24.626, 7.015, 15.889
-181.383, 24.392, 7.038, 15.922
-181.382, 24.157, 7.061, 15.955
-181.382, 23.921, 7.084, 15.988
-181.382, 23.684, 7.108, 16.021
-181.381, 23.446, 7.132, 16.054
-181.381, 23.208, 7.156, 16.087
-181.381, 22.969, 7.180, 16.120
-181.381, 22.729, 7.203, 16.153
-181.380, 22.488, 7.227, 16.186
-181.380, 22.246, 7.251, 16.219
-181.380, 22.004, 7.275, 16.252
-181.379, 21.761, 7.299, 16.285
-181.379, 21.517, 7.324, 16.318
-181.379, 21.272, 7.349, 16.351
-181.378, 21.027, 7.373, 16.384
-181.378, 20.780, 7.398, 16.417
-181.378, 20.533, 7.423, 16.450
-181.377, 20.285, 7.447, 16.483
-181.377, 20.036, 7.471, 16.516
-181.377, 19.786, 7.496, 16.549
-181.376, 19.536, 7.521, 16.582
-181.376, 19.284, 7.547, 16.615
-181.375, 19.032, 7.572, 16.648
-181.375, 18.779, 7.596, 16.681
-181.375, 18.525, 7.621, 16.714
-181.374, 18.271, 7.647, 16.747
-181.374, 18.015, 7.672, 16.780
-181.373, 17.759, 7.697, 16.813
-181.373, 17.501, 7.723, 16.846
-181.373, 17.243, 7.749, 16.879
-181.372, 16.984, 7.774, 16.912
-181.372, 16.725, 7.800, 16.945
-181.371, 16.464, 7.826, 16.978
-181.371, 16.202, 7.852, 17.011
-181.370, 15.940, 7.879, 17.044
-181.370, 15.677, 7.905, 17.077
-181.370, 15.413, 7.931, 17.110
-181.369, 15.148, 7.958, 17.143
-181.369, 14.882, 7.984, 17.176
-181.368, 14.615, 8.011, 17.209
-181.368, 14.347, 8.037, 17.242
-181.367, 14.079, 8.064, 17.275
-181.367, 13.809, 8.091, 17.308
-181.366, 13.539, 8.118, 17.341
-181.366, 13.267, 8.145, 17.374
-181.365, 12.995, 8.172, 17.407
-181.365, 12.722, 8.199, 17.440
-181.364, 12.448, 8.227, 17.473
-181.364, 12.173, 8.254, 17.506
-181.363, 11.897, 8.281, 17.539
-181.362, 11.621, 8.309, 17.572
-181.362, 11.343, 8.336, 17.605
-181.361, 11.064, 8.364, 17.638
-181.361, 10.785, 8.392, 17.671
-181.360, 10.504, 8.420, 17.704
-181.360, 10.223, 8.448, 17.737
-181.359, 9.941, 8.476, 17.770
-181.358, 9.658, 8.505, 17.803
-181.358, 9.373, 8.533, 17.836
-181.357, 9.088, 8.562, 17.869
-181.357, 8.802, 8.590, 17.902
-181.356, 8.515, 8.619, 17.935
-181.355, 8.227, 8.647, 17.968
-181.355, 7.938, 8.676, 18.001
-181.354, 7.648, 8.705, 18.034
-181.353, 7.357, 8.734, 18.067
-181.353, 7.065, 8.763, 18.100
-181.352, 6.772, 8.792, 18.133
-181.351, 6.479, 8.822, 18.166
-181.351, 6.184, 8.851, 18.199
-181.350, 5.888, 8.881, 18.232
-181.349, 5.591, 8.910, 18.265
-181.349, 5.293, 8.940, 18.298
-181.348, 4.995, 8.970, 18.331
-181.347, 4.695, 9.000, 18.364
-181.347, 4.394, 9.030, 18.397
-181.346, 4.092, 9.060, 18.430
-181.345, 3.790, 9.090, 18.463
-181.344, 3.486, 9.120, 18.496
-181.344, 3.181, 9.151, 18.529
-181.343, 2.875, 9.181, 18.562
-181.342, 2.568, 9.212, 18.595
-181.341, 2.261, 9.243, 18.628
-181.341, 1.952, 9.274, 18.661
-181.340, 1.642, 9.305, 18.694
-181.339, 1.331, 9.336, 18.727
-181.338, 1.019, 9.366, 18.760
-181.337, 0.706, 9.398, 18.793
-181.336, 0.392, 9.429, 18.826
-181.336, 0.077, 9.461, 18.859
-181.335, -0.239, 9.492, 18.892
-181.334, -0.557, 9.524, 18.925
-181.333, -0.875, 9.556, 18.958
-181.332, -1.194, 9.588, 18.991
-181.331, -1.515, 9.620, 19.024
-181.331, -1.836, 9.652, 19.057
-181.330, -2.159, 9.684, 19.090
-181.329, -2.482, 9.716, 19.123
-181.328, -2.807, 9.748, 19.156
-181.327, -3.133, 9.781, 19.189
-181.326, -3.460, 9.813, 19.222
-181.325, -3.787, 9.846, 19.255
-181.324, -4.116, 9.879, 19.288
-181.323, -4.447, 9.912, 19.321
-181.322, -4.778, 9.945, 19.354
-181.321, -5.110, 9.978, 19.387
-181.320, -5.444, 10.012, 19.420
-181.319, -5.778, 10.045, 19.453
-181.318, -6.114, 10.079, 19.486
-181.317, -6.451, 10.112, 19.519
-181.316, -6.789, 10.146, 19.552
-181.315, -7.128, 10.180, 19.585
-181.314, -7.468, 10.214, 19.618
-181.313, -7.809, 10.248, 19.651
-181.312, -8.152, 10.282, 19.684
-181.311, -8.495, 10.316, 19.717
-181.310, -8.840, 10.351, 19.750
-181.309, -9.186, 10.385, 19.783
-181.308, -9.533, 10.420, 19.816
-181.307, -9.881, 10.455, 19.849
-181.306, -10.231, 10.490, 19.882
-181.304, -10.581, 10.525, 19.915
-181.303, -10.933, 10.560, 19.948
-181.302, -11.286, 10.595, 19.981
-181.301, -11.640, 10.630, 20.014
-181.300, -11.995, 10.666, 20.047
-181.299, -12.352, 10.701, 20.080
-181.297, -12.709, 10.737, 20.113
-181.296, -13.068, 10.773, 20.146
-181.295, -13.428, 10.809, 20.179
-181.294, -13.789, 10.845, 20.212
-181.293, -14.152, 10.882, 20.245
-181.291, -14.515, 10.918, 20.278
-181.290, -14.880, 10.954, 20.311
-181.289, -15.246, 10.991, 20.344
-181.288, -15.613, 11.027, 20.377
-181.286, -15.982, 11.064, 20.410
-181.285, -16.352, 11.101, 20.443
-181.284, -16.723, 11.138, 20.476
-181.282, -17.095, 11.176, 20.509
-181.281, -17.468, 11.213, 20.542
-181.280, -17.843, 11.250, 20.575
-181.278, -18.219, 11.288, 20.608
-181.277, -18.596, 11.326, 20.641
-181.276, -18.975, 11.363, 20.674
-181.274, -19.355, 11.402, 20.707
-181.273, -19.736, 11.440, 20.740
-181.271, -20.118, 11.478, 20.773
-181.270, -20.501, 11.516, 20.806
-181.269, -20.886, 11.555, 20.839
-181.267, -21.272, 11.594, 20.872
-181.266, -21.660, 11.632, 20.905
-181.264, -22.049, 11.671, 20.938
-181.263, -22.439, 11.711, 20.971
-181.261, -22.830, 11.750, 21.004
-181.260, -23.223, 11.789, 21.037
-181.258, -23.617, 11.829, 21.070
-181.257, -24.012, 11.868, 21.103
-181.255, -24.409, 11.908, 21.136
-181.253, -24.806, 11.948, 21.169
-181.252, -25.206, 11.988, 21.202
-181.250, -25.606, 12.028, 21.235
-181.249, -26.008, 12.069, 21.268
-181.247, -26.412, 12.109, 21.301
-181.245, -26.816, 12.149, 21.334
-181.244, -27.222, 12.190, 21.367
-181.242, -27.630, 12.231, 21.400
-181.241, -28.038, 12.272, 21.433
-181.239, -28.449, 12.313, 21.466
-181.237, -28.860, 12.354, 21.499
-181.235, -29.273, 12.395, 21.532
-181.234, -29.687, 12.437, 21.565
-181.232, -30.103, 12.479, 21.598
-181.230, -30.520, 12.521, 21.631
-181.228, -30.938, 12.563, 21.664
-181.227, -31.358, 12.605, 21.697
-181.225, -31.779, 12.647, 21.730
-181.223, -32.202, 12.689, 21.763
-181.221, -32.626, 12.732, 21.796
-181.219, -33.051, 12.775, 21.829
-181.218, -33.478, 12.817, 21.862
-181.216, -33.907, 12.860, 21.895
-181.214, -34.336, 12.903, 21.928
-181.212, -34.768, 12.946, 21.961
-181.210, -35.200, 12.990, 21.994
-181.208, -35.634, 13.033, 22.027
-181.206, -36.070, 13.077, 22.060
-181.204, -36.507, 13.121, 22.093
-181.202, -36.945, 13.165, 22.126
-181.200, -37.385, 13.209, 22.159
-181.198, -37.827, 13.253, 22.192
-181.196, -38.270, 13.298, 22.225
-181.194, -38.714, 13.342, 22.258
-181.192, -39.160, 13.387, 22.291
-181.190, -39.607, 13.432, 22.324
-181.188, -40.056, 13.476, 22.357
-181.186, -40.506, 13.521, 22.390
-181.184, -40.958, 13.567, 22.423
-181.182, -41.412, 13.612, 22.456
-181.179, -41.867, 13.658, 22.489
-181.177, -42.323, 13.704, 22.522
-181.175, -42.781, 13.750, 22.555
-181.173, -43.240, 13.796, 22.588
-181.171, -43.702, 13.842, 22.621
-181.168, -44.164, 13.888, 22.654
-181.166, -44.628, 13.935, 22.687
-181.164, -45.094, 13.982, 22.720
-181.162, -45.561, 14.028, 22.753
-181.159, -46.030, 14.075, 22.786
-181.157, -46.500, 14.123, 22.819
-181.155, -46.972, 14.170, 22.852
-181.152, -47.446, 14.217, 22.885
-181.150, -47.921, 14.265, 22.918
-181.147, -48.398, 14.313, 22.951
-181.145, -48.876, 14.361, 22.984
-181.143, -49.356, 14.409, 23.017
-181.140, -49.837, 14.457, 23.050
