-182.493, 78.317, 1.696,  1.765
-182.465, 78.268, 1.700,  1.798
-182.438, 78.218, 1.704,  1.831
-182.410, 78.168, 1.709,  1.864
-182.384, 78.118, 1.713,  1.897
-182.357, 78.067, 1.717,  1.930
-182.331, 78.016, 1.721,  1.963
-182.306, 77.965, 1.720,  1.996
-182.281, 77.913, 1.720,  2.029
-182.256, 77.862, 1.723,  2.062
-182.232, 77.809, 1.730,  2.095
-182.208, 77.756, 1.737,  2.128
-182.185, 77.703, 1.744,  2.161
-182.161, 77.650, 1.751,  2.194
-182.139, 77.595, 1.758,  2.227
-182.116, 77.541, 1.764,  2.260
-182.094, 77.486, 1.770,  2.293
-182.073, 77.431, 1.776,  2.326
-182.052, 77.375, 1.781,  2.359
-182.031, 77.319, 1.787,  2.392
-182.010, 77.263, 1.792,  2.425
-181.990, 77.206, 1.798,  2.458
-181.971, 77.149, 1.804,  2.491
-181.952, 77.091, 1.810,  2.524
-181.933, 77.034, 1.815,  2.557
-181.914, 76.975, 1.821,  2.590
-181.896, 76.917, 1.827,  2.623
-181.878, 76.858, 1.833,  2.656
-181.861, 76.799, 1.839,  2.689
-181.843, 76.740, 1.845,  2.722
-181.827, 76.680, 1.851,  2.755
-181.810, 76.620, 1.857,  2.788
-181.794, 76.560, 1.863,  2.821
-181.778, 76.499, 1.869,  2.854
-181.763, 76.438, 1.875,  2.887
-181.747, 76.377, 1.882,  2.920
-181.733, 76.315, 1.888,  2.953
-181.718, 76.254, 1.894,  2.986
-181.704, 76.191, 1.900,  3.019
-181.690, 76.129, 1.907,  3.052
-181.676, 76.066, 1.913,  3.085
-181.662, 76.004, 1.919,  3.118
-181.649, 75.940, 1.925,  3.151
-181.636, 75.877, 1.932,  3.184
-181.624, 75.813, 1.938,  3.217
-181.611, 75.749, 1.944,  3.250
-181.599, 75.685, 1.951,  3.283
-181.587, 75.621, 1.957,  3.316
-181.576, 75.556, 1.963,  3.349
-181.565, 75.491, 1.970,  3.382
-181.553, 75.426, 1.977,  3.415
-181.542, 75.360, 1.983,  3.448
-181.532, 75.294, 1.990,  3.481
-181.521, 75.228, 1.996,  3.514
-181.511, 75.162, 2.003,  3.547
-181.501, 75.096, 2.009,  3.580
-181.491, 75.029, 2.016,  3.613
-181.482, 74.962, 2.022,  3.646
-181.472, 74.895, 2.029,  3.679
-181.463, 74.827, 2.036,  3.712
-181.454, 74.759, 2.043,  3.745
-181.446, 74.691, 2.049,  3.778
-181.437, 74.623, 2.056,  3.811
-181.429, 74.555, 2.063,  3.844
-181.420, 74.486, 2.070,  3.877
-181.412, 74.417, 2.077,  3.910
-181.404, 74.348, 2.084,  3.943
-181.397, 74.279, 2.091,  3.976
-181.389, 74.209, 2.097,  4.009
-181.382, 74.139, 2.104,  4.042
-181.374, 74.069, 2.111,  4.075
-181.367, 73.998, 2.118,  4.108
-181.360, 73.928, 2.125,  4.141
-181.353, 73.857, 2.132,  4.174
-181.347, 73.786, 2.139,  4.207
-181.340, 73.715, 2.146,  4.240
-181.334, 73.643, 2.153,  4.273
-181.328, 73.571, 2.160,  4.306
-181.322, 73.499, 2.167,  4.339
-181.316, 73.427, 2.175,  4.372
-181.310, 73.354, 2.182,  4.405
-181.304, 73.281, 2.189,  4.438
-181.298, 73.208, 2.196,  4.471
-181.293, 73.135, 2.203,  4.504
-181.288, 73.062, 2.210,  4.537
-181.282, 72.988, 2.217,  4.570
-181.277, 72.914, 2.225,  4.603
-181.272, 72.840, 2.232,  4.636
-181.267, 72.765, 2.240,  4.669
-181.263, 72.690, 2.247,  4.702
-181.258, 72.615, 2.255,  4.735
-181.254, 72.540, 2.262,  4.768
-181.249, 72.464, 2.269,  4.801
-181.245, 72.389, 2.277,  4.834
-181.241, 72.312, 2.284,  4.867
-181.237, 72.236, 2.292,  4.900
-181.233, 72.160, 2.299,  4.933
-181.229, 72.083, 2.307,  4.966
-181.226, 72.006, 2.314,  4.999
-181.222, 71.928, 2.322,  5.032
-181.219, 71.851, 2.329,  5.065
-181.215, 71.773, 2.337,  5.098
-181.212, 71.695, 2.345,  5.131
-181.209, 71.617, 2.353,  5.164
-181.206, 71.538, 2.361,  5.197
-181.203, 71.459, 2.369,  5.230
-181.200, 71.380, 2.376,  5.263
-181.197, 71.300, 2.384,  5.296
-181.195, 71.221, 2.392,  5.329
-181.192, 71.141, 2.400,  5.362
-181.190, 71.061, 2.408,  5.395
-181.188, 70.980, 2.416,  5.428
-181.185, 70.899, 2.424,  5.461
-181.183, 70.818, 2.432,  5.494
-181.181, 70.737, 2.439,  5.527
-181.179, 70.656, 2.447,  5.560
-181.177, 70.574, 2.455,  5.593
-181.175, 70.492, 2.463,  5.626
-181.174, 70.410, 2.472,  5.659
-181.172, 70.327, 2.480,  5.692
-181.170, 70.244, 2.488,  5.725
-181.169, 70.161, 2.496,  5.758
-181.167, 70.077, 2.504,  5.791
-181.166, 69.994, 2.513,  5.824
-181.165, 69.910, 2.521,  5.857
-181.164, 69.825, 2.529,  5.890
-181.163, 69.741, 2.538,  5.923
-181.161, 69.656, 2.546,  5.956
-181.160, 69.571, 2.554,  5.989
-181.160, 69.486, 2.563,  6.022
-181.159, 69.400, 2.571,  6.055
-181.158, 69.314, 2.580,  6.088
-181.157, 69.228, 2.588,  6.121
-181.157, 69.141, 2.596,  6.154
-181.156, 69.055, 2.605,  6.187
-181.155, 68.967, 2.614,  6.220
-181.155, 68.880, 2.622,  6.253
-181.155, 68.792, 2.631,  6.286
-181.154, 68.705, 2.640,  6.319
-181.154, 68.616, 2.648,  6.352
-181.154, 68.528, 2.657,  6.385
-181.153, 68.439, 2.665,  6.418
-181.153, 68.350, 2.674,  6.451
-181.153, 68.261, 2.683,  6.484
-181.153, 68.171, 2.693,  6.517
-181.153, 68.081, 2.702,  6.550
-181.153, 67.991, 2.710,  6.583
-181.153, 67.900, 2.719,  6.616
-181.153, 67.809, 2.728,  6.649
-181.154, 67.718, 2.737,  6.682
-181.154, 67.626, 2.746,  6.715
-181.154, 67.535, 2.755,  6.748
-181.154, 67.443, 2.764,  6.781
-181.155, 67.350, 2.773,  6.814
-181.155, 67.258, 2.783,  6.847
-181.155, 67.165, 2.792,  6.880
-181.156, 67.071, 2.801,  6.913
-181.156, 66.978, 2.810,  6.946
-181.157, 66.884, 2.820,  6.979
-181.157, 66.790, 2.829,  7.012
-181.158, 66.695, 2.838,  7.045
-181.158, 66.600, 2.847,  7.078
-181.159, 66.505, 2.857,  7.111
-181.160, 66.410, 2.867,  7.144
-181.160, 66.314, 2.876,  7.177
-181.161, 66.218, 2.886,  7.210
-181.162, 66.121, 2.895,  7.243
-181.162, 66.024, 2.905,  7.276
-181.163, 65.927, 2.914,  7.309
-181.164, 65.830, 2.924,  7.342
-181.165, 65.732, 2.934,  7.375
-181.166, 65.634, 2.943,  7.408
-181.166, 65.536, 2.953,  7.441
-181.167, 65.437, 2.962,  7.474
-181.168, 65.338, 2.972,  7.507
-181.169, 65.239, 2.982,  7.540
-181.170, 65.139, 2.992,  7.573
-181.171, 65.039, 3.002,  7.606
-181.172, 64.939, 3.012,  7.639
-181.173, 64.838, 3.022,  7.672
-181.174, 64.737, 3.032,  7.705
-181.175, 64.636, 3.042,  7.738
-181.176, 64.534, 3.052,  7.771
-181.177, 64.432, 3.062,  7.804
-181.178, 64.330, 3.072,  7.837
-181.179, 64.227, 3.083,  7.870
-181.180, 64.124, 3.093,  7.903
-181.181, 64.021, 3.103,  7.936
-181.182, 63.917, 3.114,  7.969
-181.183, 63.813, 3.124,  8.002
-181.184, 63.709, 3.134,  8.035
-181.185, 63.604, 3.144,  8.068
-181.186, 63.499, 3.155,  8.101
-181.187, 63.394, 3.165,  8.134
-181.188, 63.288, 3.176,  8.167
-181.189, 63.182, 3.186,  8.200
-181.190, 63.075, 3.197,  8.233
-181.191, 62.969, 3.208,  8.266
-181.192, 62.861, 3.218,  8.299
-181.193, 62.754, 3.229,  8.332
-181.194, 62.646, 3.239,  8.365
-181.195, 62.538, 3.250,  8.398
-181.197, 62.429, 3.261,  8.431
-181.198, 62.320, 3.272,  8.464
-181.199, 62.211, 3.282,  8.497
-181.200, 62.101, 3.293,  8.530
-181.201, 61.991, 3.304,  8.563
-181.202, 61.881, 3.315,  8.596
-181.203, 61.770, 3.327,  8.629
-181.204, 61.659, 3.338,  8.662
-181.205, 61.547, 3.348,  8.695
-181.206, 61.435, 3.359,  8.728
-181.207, 61.323, 3.371,  8.761
-181.209, 61.210, 3.382,  8.794
-181.210, 61.097, 3.393,  8.827
-181.211, 60.984, 3.404,  8.860
-181.212, 60.870, 3.416,  8.893
-181.213, 60.756, 3.427,  8.926
-181.214, 60.642, 3.438,  8.959
-181.215, 60.527, 3.450,  8.992
-181.216, 60.411, 3.461,  9.025
-181.217, 60.296, 3.473,  9.058
-181.218, 60.180, 3.484,  9.091
-181.219, 60.063, 3.496,  9.124
-181.220, 59.946, 3.507,  9.157
-181.221, 59.829, 3.519,  9.190
-181.222, 59.712, 3.531,  9.223
-181.223, 59.594, 3.543,  9.256
-181.224, 59.475, 3.555,  9.289
-181.225, 59.357, 3.567,  9.322
-181.226, 59.237, 3.578,  9.355
-181.227, 59.118, 3.590,  9.388
-181.228, 58.998, 3.601,  9.421
-181.229, 58.877, 3.613,  9.454
-181.230, 58.757, 3.625,  9.487
-181.231, 58.636, 3.637,  9.520
-181.232, 58.514, 3.650,  9.553
-181.233, 58.392, 3.662,  9.586
-181.234, 58.270, 3.674,  9.619
-181.235, 58.147, 3.686,  9.652
-181.236, 58.024, 3.698,  9.685
-181.237, 57.900, 3.711,  9.718
-181.238, 57.776, 3.723,  9.751
-181.238, 57.652, 3.736,  9.784
-181.239, 57.527, 3.748,  9.817
-181.240, 57.402, 3.760,  9.850
-181.241, 57.276, 3.773,  9.883
-181.242, 57.150, 3.785,  9.916
-181.243, 57.023, 3.798,  9.949
-181.244, 56.897, 3.811,  9.982
-181.245, 56.769, 3.823, 10.015
-181.245, 56.641, 3.836, 10.048
-181.246, 56.513, 3.849, 10.081
-181.247, 56.385, 3.862, 10.114
-181.248, 56.256, 3.875, 10.147
-181.249, 56.126, 3.888, 10.180
-181.250, 55.996, 3.900, 10.213
-181.250, 55.866, 3.913, 10.246
-181.251, 55.735, 3.926, 10.279
-181.252, 55.604, 3.939, 10.312
-181.253, 55.472, 3.952, 10.345
-181.254, 55.340, 3.965, 10.378
-181.254, 55.208, 3.978, 10.411
-181.255, 55.075, 3.991, 10.444
-181.256, 54.941, 4.004, 10.477
-181.257, 54.808, 4.018, 10.510
-181.257, 54.673, 4.031, 10.543
-181.258, 54.539, 4.044, 10.576
-181.259, 54.403, 4.057, 10.609
-181.260, 54.268, 4.071, 10.642
-181.260, 54.132, 4.084, 10.675
-181.261, 53.995, 4.098, 10.708
-181.262, 53.858, 4.111, 10.741
-181.262, 53.721, 4.125, 10.774
-181.263, 53.583, 4.138, 10.807
-181.264, 53.445, 4.152, 10.840
-181.264, 53.306, 4.166, 10.873
-181.265, 53.167, 4.180, 10.906
-181.266, 53.027, 4.193, 10.939
-181.266, 52.887, 4.206, 10.972
-181.267, 52.747, 4.221, 11.005
-181.268, 52.606, 4.235, 11.038
-181.268, 52.464, 4.249, 11.071
-181.269, 52.322, 4.263, 11.104
-181.270, 52.180, 4.277, 11.137
-181.270, 52.037, 4.291, 11.170
-181.271, 51.893, 4.305, 11.203
-181.272, 51.749, 4.320, 11.236
-181.272, 51.605, 4.334, 11.269
-181.273, 51.460, 4.348, 11.302
-181.273, 51.315, 4.362, 11.335
-181.274, 51.169, 4.377, 11.368
-181.274, 51.023, 4.391, 11.401
-181.275, 50.876, 4.406, 11.434
-181.276, 50.729, 4.420, 11.467
-181.276, 50.581, 4.435, 11.500
-181.277, 50.433, 4.449, 11.533
-181.277, 50.284, 4.464, 11.566
-181.278, 50.135, 4.479, 11.599
-181.278, 49.986, 4.494, 11.632
-181.279, 49.835, 4.508, 11.665
-181.279, 49.685, 4.523, 11.698
-181.280, 49.534, 4.538, 11.731
-181.280, 49.382, 4.553, 11.764
-181.281, 49.230, 4.569, 11.797
-181.281, 49.077, 4.584, 11.830
-181.282, 48.924, 4.599, 11.863
-181.282, 48.770, 4.614, 11.896
-181.283, 48.616, 4.629, 11.929
-181.283, 48.461, 4.644, 11.962
-181.284, 48.306, 4.660, 11.995
-181.284, 48.151, 4.675, 12.028
-181.285, 47.994, 4.691, 12.061
-181.285, 47.838, 4.706, 12.094
-181.285, 47.680, 4.722, 12.127
-181.286, 47.522, 4.738, 12.160
-181.286, 47.364, 4.753, 12.193
-181.287, 47.205, 4.769, 12.226
-181.287, 47.046, 4.784, 12.259
-181.288, 46.886, 4.800, 12.292
-181.288, 46.726, 4.816, 12.325
-181.288, 46.565, 4.832, 12.358
-181.289, 46.403, 4.848, 12.391
-181.289, 46.241, 4.864, 12.424
-181.290, 46.079, 4.880, 12.457
-181.290, 45.916, 4.896, 12.490
-181.290, 45.752, 4.913, 12.523
-181.291, 45.588, 4.929, 12.556
-181.291, 45.423, 4.945, 12.589
-181.291, 45.258, 4.961, 12.622
-181.292, 45.092, 4.978, 12.655
-181.292, 44.926, 4.994, 12.688
-181.293, 44.759, 5.011, 12.721
-181.293, 44.591, 5.028, 12.754
-181.293, 44.423, 5.044, 12.787
-181.294, 44.255, 5.061, 12.820
-181.294, 44.086, 5.078, 12.853
-181.294, 43.916, 5.095, 12.886
-181.294, 43.746, 5.110, 12.919
-181.295, 43.575, 5.117, 12.952
-181.295, 43.405, 5.104, 12.985
-181.295, 43.236, 5.092, 13.018
-181.296, 43.066, 5.093, 13.051
-181.296, 42.896, 5.108, 13.084
-181.296, 42.725, 5.135, 13.117
-181.297, 42.553, 5.171, 13.150
-181.297, 42.379, 5.208, 13.183
-181.297, 42.205, 5.244, 13.216
-181.297, 42.029, 5.274, 13.249
-181.298, 41.852, 5.300, 13.282
-181.298, 41.675, 5.320, 13.315
-181.298, 41.497, 5.338, 13.348
-181.298, 41.319, 5.354, 13.381
-181.299, 41.140, 5.369, 13.414
-181.299, 40.961, 5.385, 13.447
-181.299, 40.781, 5.401, 13.480
-181.299, 40.601, 5.418, 13.513
-181.300, 40.420, 5.436, 13.546
-181.300, 40.238, 5.454, 13.579
-181.300, 40.056, 5.472, 13.612
-181.300, 39.873, 5.491, 13.645
-181.300, 39.690, 5.509, 13.678
-181.301, 39.505, 5.528, 13.711
-181.301, 39.321, 5.547, 13.744
-181.301, 39.135, 5.566, 13.777
-181.301, 38.949, 5.585, 13.810
-181.301, 38.763, 5.603, 13.843
-181.302, 38.576, 5.622, 13.876
-181.302, 38.388, 5.640, 13.909
-181.302, 38.199, 5.659, 13.942
-181.302, 38.010, 5.678, 13.975
-181.302, 37.821, 5.697, 14.008
-181.302, 37.630, 5.716, 14.041
-181.303, 37.439, 5.735, 14.074
-181.303, 37.248, 5.755, 14.107
-181.303, 37.055, 5.774, 14.140
-181.303, 36.862, 5.793, 14.173
-181.303, 36.669, 5.813, 14.206
-181.303, 36.475, 5.832, 14.239
-181.303, 36.280, 5.851, 14.272
-181.303, 36.084, 5.871, 14.305
-181.304, 35.888, 5.890, 14.338
-181.304, 35.691, 5.910, 14.371
-181.304, 35.494, 5.930, 14.404
-181.304, 35.296, 5.950, 14.437
-181.304, 35.097, 5.970, 14.470
-181.304, 34.898, 5.990, 14.503
-181.304, 34.698, 6.010, 14.536
-181.304, 34.497, 6.030, 14.569
-181.304, 34.295, 6.050, 14.602
-181.304, 34.093, 6.070, 14.635
-181.305, 33.890, 6.091, 14.668
-181.305, 33.687, 6.111, 14.701
-181.305, 33.483, 6.131, 14.734
-181.305, 33.278, 6.152, 14.767
-181.305, 33.072, 6.172, 14.800
-181.305, 32.866, 6.193, 14.833
-181.305, 32.659, 6.213, 14.866
-181.305, 32.452, 6.234, 14.899
-181.305, 32.244, 6.255, 14.932
-181.305, 32.035, 6.276, 14.965
-181.305, 31.825, 6.297, 14.998
-181.305, 31.615, 6.318, 15.031
-181.305, 31.403, 6.339, 15.064
-181.305, 31.192, 6.360, 15.097
-181.305, 30.979, 6.381, 15.130
-181.305, 30.766, 6.403, 15.163
-181.305, 30.552, 6.424, 15.196
-181.305, 30.337, 6.446, 15.229
-181.305, 30.122, 6.467, 15.262
-181.305, 29.906, 6.489, 15.295
-181.305, 29.689, 6.511, 15.328
-181.305, 29.472, 6.532, 15.361
-181.305, 29.254, 6.554, 15.394
-181.305, 29.035, 6.576, 15.427
-181.305, 28.815, 6.598, 15.460
-181.305, 28.594, 6.621, 15.493
-181.304, 28.373, 6.643, 15.526
-181.304, 28.151, 6.664, 15.559
-181.304, 27.929, 6.687, 15.592
-181.304, 27.705, 6.709, 15.625
-181.304, 27.481, 6.732, 15.658
-181.304, 27.256, 6.754, 15.691
-181.304, 27.031, 6.777, 15.724
-181.304, 26.804, 6.799, 15.757
-181.304, 26.577, 6.821, 15.790
-181.304, 26.349, 6.843, 15.823
-181.303, 26.121, 6.866, 15.856
-181.303, 25.891, 6.889, 15.889
-181.303, 25.661, 6.912, 15.922
-181.303, 25.430, 6.935, 15.955
-181.303, 25.198, 6.958, 15.988
-181.303, 24.966, 6.981, 16.021
-181.303, 24.733, 7.004, 16.054
-181.303, 24.499, 7.028, 16.087
-181.302, 24.264, 7.051, 16.120
-181.302, 24.028, 7.074, 16.153
-181.302, 23.792, 7.098, 16.186
-181.302, 23.555, 7.121, 16.219
-181.302, 23.317, 7.145, 16.252
-181.301, 23.078, 7.169, 16.285
-181.301, 22.839, 7.193, 16.318
-181.301, 22.598, 7.217, 16.351
-181.301, 22.357, 7.241, 16.384
-181.301, 22.115, 7.264, 16.417
-181.300, 21.872, 7.289, 16.450
-181.300, 21.629, 7.313, 16.483
-181.300, 21.385, 7.338, 16.516
-181.300, 21.139, 7.362, 16.549
-181.300, 20.893, 7.387, 16.582
-181.299, 20.647, 7.411, 16.615
-181.299, 20.399, 7.436, 16.648
-181.299, 20.150, 7.461, 16.681
-181.298, 19.901, 7.486, 16.714
-181.298, 19.651, 7.510, 16.747
-181.298, 19.400, 7.535, 16.780
-181.298, 19.148, 7.560, 16.813
-181.297, 18.896, 7.585, 16.846
-181.297, 18.642, 7.610, 16.879
-181.297, 18.388, 7.636, 16.912
-181.296, 18.133, 7.661, 16.945
-181.296, 17.877, 7.686, 16.978
-181.296, 17.620, 7.712, 17.011
-181.295, 17.362, 7.737, 17.044
-181.295, 17.104, 7.763, 17.077
-181.295, 16.844, 7.788, 17.110
-181.294, 16.584, 7.814, 17.143
-181.294, 16.323, 7.841, 17.176
-181.294, 16.061, 7.867, 17.209
-181.293, 15.798, 7.893, 17.242
-181.293, 15.534, 7.920, 17.275
-181.293, 15.269, 7.946, 17.308
-181.292, 15.004, 7.972, 17.341
-181.292, 14.737, 7.998, 17.374
-181.291, 14.470, 8.025, 17.407
-181.291, 14.202, 8.052, 17.440
-181.291, 13.933, 8.079, 17.473
-181.290, 13.663, 8.106, 17.506
-181.290, 13.392, 8.133, 17.539
-181.289, 13.120, 8.160, 17.572
-181.289, 12.848, 8.187, 17.605
-181.288, 12.574, 8.214, 17.638
-181.288, 12.299, 8.242, 17.671
-181.288, 12.024, 8.269, 17.704
-181.287, 11.748, 8.297, 17.737
-181.287, 11.470, 8.324, 17.770
-181.286, 11.192, 8.352, 17.803
-181.286, 10.913, 8.380, 17.836
-181.285, 10.633, 8.408, 17.869
-181.285, 10.352, 8.436, 17.902
-181.284, 10.070, 8.464, 17.935
-181.284, 9.787, 8.492, 17.968
-181.283, 9.504, 8.521, 18.001
-181.283, 9.219, 8.549, 18.034
-181.282, 8.933, 8.577, 18.067
-181.281, 8.647, 8.606, 18.100
-181.281, 8.359, 8.635, 18.133
-181.280, 8.070, 8.663, 18.166
-181.280, 7.781, 8.692, 18.199
-181.279, 7.490, 8.721, 18.232
-181.279, 7.199, 8.750, 18.265
-181.278, 6.907, 8.779, 18.298
-181.277, 6.613, 8.809, 18.331
-181.277, 6.319, 8.838, 18.364
-181.276, 6.023, 8.868, 18.397
-181.276, 5.727, 8.897, 18.430
-181.275, 5.430, 8.927, 18.463
-181.274, 5.131, 8.957, 18.496
-181.274, 4.832, 8.986, 18.529
-181.273, 4.532, 9.016, 18.562
-181.272, 4.231, 9.046, 18.595
-181.272, 3.928, 9.077, 18.628
-181.271, 3.625, 9.107, 18.661
-181.270, 3.321, 9.137, 18.694
-181.270, 3.015, 9.168, 18.727
-181.269, 2.709, 9.198, 18.760
-181.268, 2.402, 9.229, 18.793
-181.268, 2.093, 9.259, 18.826
-181.267, 1.784, 9.290, 18.859
-181.266, 1.473, 9.321, 18.892
-181.265, 1.162, 9.352, 18.925
-181.265, 0.849, 9.384, 18.958
-181.264, 0.536, 9.415, 18.991
-181.263, 0.221, 9.447, 19.024
-181.262, -0.095, 9.478, 19.057
-181.261, -0.411, 9.510, 19.090
-181.261, -0.729, 9.541, 19.123
-181.260, -1.048, 9.573, 19.156
-181.259, -1.368, 9.605, 19.189
-181.258, -1.689, 9.637, 19.222
-181.257, -2.011, 9.669, 19.255
-181.256, -2.334, 9.702, 19.288
-181.256, -2.658, 9.734, 19.321
-181.255, -2.984, 9.767, 19.354
-181.254, -3.310, 9.799, 19.387
-181.253, -3.638, 9.831, 19.420
-181.252, -3.966, 9.864, 19.453
-181.251, -4.296, 9.897, 19.486
-181.250, -4.626, 9.930, 19.519
-181.249, -4.958, 9.964, 19.552
-181.248, -5.291, 9.997, 19.585
-181.247, -5.625, 10.031, 19.618
-181.247, -5.961, 10.064, 19.651
-181.246, -6.297, 10.097, 19.684
-181.245, -6.634, 10.130, 19.717
-181.244, -6.973, 10.164, 19.750
-181.243, -7.313, 10.198, 19.783
-181.242, -7.653, 10.232, 19.816
-181.241, -7.995, 10.266, 19.849
-181.240, -8.338, 10.301, 19.882
-181.239, -8.683, 10.335, 19.915
-181.238, -9.028, 10.370, 19.948
-181.236, -9.374, 10.404, 19.981
-181.235, -9.722, 10.439, 20.014
-181.234, -10.071, 10.474, 20.047
-181.233, -10.421, 10.509, 20.080
-181.232, -10.772, 10.544, 20.113
-181.231, -11.125, 10.579, 20.146
-181.230, -11.478, 10.615, 20.179
-181.229, -11.833, 10.650, 20.212
-181.228, -12.189, 10.686, 20.245
-181.227, -12.546, 10.721, 20.278
-181.225, -12.904, 10.757, 20.311
-181.224, -13.264, 10.793, 20.344
-181.223, -13.624, 10.829, 20.377
-181.222, -13.986, 10.865, 20.410
-181.221, -14.349, 10.902, 20.443
-181.219, -14.714, 10.938, 20.476
-181.218, -15.079, 10.974, 20.509
-181.217, -15.446, 11.011, 20.542
-181.216, -15.814, 11.048, 20.575
-181.214, -16.183, 11.085, 20.608
-181.213, -16.553, 11.122, 20.641
-181.212, -16.925, 11.159, 20.674
-181.211, -17.298, 11.196, 20.707
-181.209, -17.672, 11.233, 20.740
-181.208, -18.048, 11.271, 20.773
-181.207, -18.424, 11.308, 20.806
-181.205, -18.802, 11.346, 20.839
-181.204, -19.181, 11.384, 20.872
-181.203, -19.562, 11.422, 20.905
-181.201, -19.943, 11.460, 20.938
-181.200, -20.326, 11.499, 20.971
-181.198, -20.711, 11.537, 21.004
-181.197, -21.096, 11.576, 21.037
-181.196, -21.483, 11.615, 21.070
-181.194, -21.871, 11.654, 21.103
-181.193, -22.261, 11.693, 21.136
-181.191, -22.652, 11.732, 21.169
-181.190, -23.044, 11.771, 21.202
-181.188, -23.437, 11.811, 21.235
-181.187, -23.832, 11.850, 21.268
-181.185, -24.228, 11.890, 21.301
-181.184, -24.625, 11.930, 21.334
-181.182, -25.024, 11.970, 21.367
-181.180, -25.424, 12.010, 21.400
-181.179, -25.825, 12.050, 21.433
-181.177, -26.228, 12.090, 21.466
-181.176, -26.632, 12.131, 21.499
-181.174, -27.037, 12.172, 21.532
-181.172, -27.444, 12.213, 21.565
-181.171, -27.852, 12.254, 21.598
-181.169, -28.262, 12.295, 21.631
-181.167, -28.672, 12.336, 21.664
-181.166, -29.085, 12.377, 21.697
-181.164, -29.498, 12.419, 21.730
-181.162, -29.913, 12.460, 21.763
-181.161, -30.330, 12.502, 21.796
-181.159, -30.748, 12.544, 21.829
-181.157, -31.167, 12.586, 21.862
-181.155, -31.587, 12.628, 21.895
-181.154, -32.009, 12.670, 21.928
-181.152, -32.433, 12.712, 21.961
-181.150, -32.858, 12.755, 21.994
-181.148, -33.284, 12.798, 22.027
-181.146, -33.711, 12.841, 22.060
-181.144, -34.141, 12.884, 22.093
-181.142, -34.571, 12.927, 22.126
-181.141, -35.003, 12.970, 22.159
-181.139, -35.437, 13.014, 22.192
-181.137, -35.872, 13.057, 22.225
-181.135, -36.308, 13.101, 22.258
-181.133, -36.746, 13.145, 22.291
-181.131, -37.185, 13.189, 22.324
-181.129, -37.626, 13.233, 22.357
-181.127, -38.068, 13.277, 22.390
-181.125, -38.512, 13.322, 22.423
-181.123, -38.957, 13.366, 22.456
-181.121, -39.404, 13.411, 22.489
-181.119, -39.852, 13.456, 22.522
-181.117, -40.301, 13.502, 22.555
-181.114, -40.753, 13.547, 22.588
-181.112, -41.205, 13.592, 22.621
-181.110, -41.660, 13.638, 22.654
-181.108, -42.115, 13.683, 22.687
-181.106, -42.573, 13.729, 22.720
-181.104, -43.031, 13.775, 22.753
-181.101, -43.492, 13.821, 22.786
-181.099, -43.954, 13.867, 22.819
-181.097, -44.417, 13.914, 22.852
-181.095, -44.882, 13.961, 22.885
-181.092, -45.349, 14.007, 22.918
-181.090, -45.817, 14.055, 22.951
-181.088, -46.286, 14.102, 22.984
-181.085, -46.758, 14.149, 23.017
-181.083, -47.230, 14.196, 23.050
